# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 5.00000000e+00
# Aref          : 5.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
734.375         	1.53217631e+00	7.66088156e-01	7.66088156e-01	3.54100605e-01	1.82053159e-01	1.72047446e-01	5.00285627e-03	-1.78030935e-20	5.07537239e-20	6.16129592e-20	8.15602035e-20	-1.99472443e-20
734.417         	1.53242417e+00	7.66212084e-01	7.66212084e-01	3.55875946e-01	1.82923005e-01	1.72952941e-01	4.98503182e-03	-1.77797395e-20	5.07556112e-20	6.15552804e-20	8.15332514e-20	-1.99779711e-20
734.458         	1.53264836e+00	7.66324181e-01	7.66324181e-01	3.57647125e-01	1.83790451e-01	1.73856675e-01	4.96688781e-03	-1.77552530e-20	5.07582135e-20	6.15008111e-20	8.15086190e-20	-2.00078079e-20
734.5           	1.53289941e+00	7.66449706e-01	7.66449706e-01	3.59463089e-01	1.84679692e-01	1.74783397e-01	4.94814763e-03	-1.77308196e-20	5.07633775e-20	6.14539730e-20	8.14903640e-20	-2.00363910e-20
734.542         	1.53312586e+00	7.66562932e-01	7.66562932e-01	3.61229508e-01	1.85543839e-01	1.75685669e-01	4.92908520e-03	-1.77045020e-20	5.07684671e-20	6.14068610e-20	8.14718976e-20	-2.00650366e-20
734.583         	1.53336487e+00	7.66682434e-01	7.66682434e-01	3.62920155e-01	1.86369923e-01	1.76550232e-01	4.90984532e-03	-1.76780511e-20	5.07684188e-20	6.13477321e-20	8.14422849e-20	-2.00945527e-20
734.625         	1.53360254e+00	7.66801268e-01	7.66801268e-01	3.64580647e-01	1.87180647e-01	1.77400000e-01	4.89032375e-03	-1.76518498e-20	5.07645443e-20	6.12796906e-20	8.14043896e-20	-2.01246990e-20
734.667         	1.53384172e+00	7.66920862e-01	7.66920862e-01	3.66205510e-01	1.87973317e-01	1.78232194e-01	4.87056158e-03	-1.76251343e-20	5.07583407e-20	6.12076385e-20	8.13621600e-20	-2.01545215e-20
734.708         	1.53408541e+00	7.67042703e-01	7.67042703e-01	3.67821789e-01	1.88761004e-01	1.79060784e-01	4.85011006e-03	-1.75984384e-20	5.07501003e-20	6.11327194e-20	8.13164600e-20	-2.01837406e-20
734.75          	1.53432948e+00	7.67164742e-01	7.67164742e-01	3.69429972e-01	1.89543946e-01	1.79886026e-01	4.82896042e-03	-1.75712862e-20	5.07417411e-20	6.10582938e-20	8.12708880e-20	-2.02125941e-20
734.792         	1.53456408e+00	7.67282042e-01	7.67282042e-01	3.70998333e-01	1.90306521e-01	1.80691812e-01	4.80735425e-03	-1.75424309e-20	5.07355157e-20	6.09889675e-20	8.12299995e-20	-2.02410320e-20
734.833         	1.53479702e+00	7.67398508e-01	7.67398508e-01	3.72511792e-01	1.91042106e-01	1.81469686e-01	4.78621000e-03	-1.75127797e-20	5.07282761e-20	6.09187869e-20	8.11876696e-20	-2.02688827e-20
734.875         	1.53507185e+00	7.67535925e-01	7.67535925e-01	3.73991834e-01	1.91760826e-01	1.82231007e-01	4.76490930e-03	-1.74825935e-20	5.07294113e-20	6.08504301e-20	8.11546263e-20	-2.03041963e-20
734.917         	1.53532815e+00	7.67664077e-01	7.67664077e-01	3.75413786e-01	1.92450259e-01	1.82963527e-01	4.74336626e-03	-1.74515664e-20	5.07241920e-20	6.07809105e-20	8.11146472e-20	-2.03337368e-20
734.958         	1.53558367e+00	7.67791833e-01	7.67791833e-01	3.76827450e-01	1.93134618e-01	1.83692833e-01	4.72089252e-03	-1.74204137e-20	5.07198086e-20	6.07122745e-20	8.10759459e-20	-2.03636714e-20
735             	1.53580974e+00	7.67904871e-01	7.67904871e-01	3.78341209e-01	1.93868204e-01	1.84473005e-01	4.69759944e-03	-1.73899891e-20	5.07162649e-20	6.06514436e-20	8.10419867e-20	-2.03905432e-20
735.042         	1.53601000e+00	7.68005002e-01	7.68005002e-01	3.79699152e-01	1.94523210e-01	1.85175942e-01	4.67363422e-03	-1.73555851e-20	5.07158398e-20	6.06071048e-20	8.10193922e-20	-2.04122874e-20
735.083         	1.53624776e+00	7.68123882e-01	7.68123882e-01	3.81052872e-01	1.95176769e-01	1.85876102e-01	4.65033348e-03	-1.73241038e-20	5.07165671e-20	6.05515671e-20	8.09923507e-20	-2.04407836e-20
735.125         	1.53652055e+00	7.68260274e-01	7.68260274e-01	3.82295093e-01	1.95773981e-01	1.86521112e-01	4.62643440e-03	-1.72922826e-20	5.07160449e-20	6.04869315e-20	8.09595106e-20	-2.04725791e-20
735.167         	1.53675192e+00	7.68375960e-01	7.68375960e-01	3.83550468e-01	1.96376876e-01	1.87173592e-01	4.60164186e-03	-1.72588987e-20	5.07097300e-20	6.04171039e-20	8.09182819e-20	-2.05011780e-20
735.208         	1.53700124e+00	7.68500622e-01	7.68500622e-01	3.84846310e-01	1.96999167e-01	1.87847142e-01	4.57601258e-03	-1.72242985e-20	5.07003922e-20	6.03454684e-20	8.08731264e-20	-2.05276580e-20
735.25          	1.53723893e+00	7.68619464e-01	7.68619464e-01	3.86097657e-01	1.97599199e-01	1.88498458e-01	4.55037073e-03	-1.71883494e-20	5.06923551e-20	6.02774322e-20	8.08310712e-20	-2.05536390e-20
735.292         	1.53746776e+00	7.68733881e-01	7.68733881e-01	3.87294287e-01	1.98171461e-01	1.89122825e-01	4.52431812e-03	-1.71507383e-20	5.06843439e-20	6.02090450e-20	8.07888663e-20	-2.05798214e-20
735.333         	1.53774323e+00	7.68871617e-01	7.68871617e-01	3.88374452e-01	1.98684809e-01	1.89689643e-01	4.49758299e-03	-1.71134744e-20	5.06701789e-20	6.01232231e-20	8.07317904e-20	-2.06085673e-20
735.375         	1.53795726e+00	7.68978631e-01	7.68978631e-01	3.89523380e-01	1.99232839e-01	1.90290541e-01	4.47114906e-03	-1.70773709e-20	5.06482780e-20	6.00284829e-20	8.06625194e-20	-2.06340365e-20
735.417         	1.53819378e+00	7.69096892e-01	7.69096892e-01	3.90597152e-01	1.99742652e-01	1.90854500e-01	4.44407582e-03	-1.70415852e-20	5.06315236e-20	5.99430523e-20	8.06030497e-20	-2.06599974e-20
735.458         	1.53843832e+00	7.69219162e-01	7.69219162e-01	3.91720935e-01	2.00277093e-01	1.91443842e-01	4.41662529e-03	-1.70101674e-20	5.06171108e-20	5.98659127e-20	8.05500672e-20	-2.06841545e-20
735.5           	1.53865330e+00	7.69326652e-01	7.69326652e-01	3.92746148e-01	2.00761192e-01	1.91984957e-01	4.38811767e-03	-1.69780857e-20	5.05990632e-20	5.97821710e-20	8.04901487e-20	-2.07079777e-20
735.542         	1.53892415e+00	7.69462076e-01	7.69462076e-01	3.93695507e-01	2.01206861e-01	1.92488645e-01	4.35910792e-03	-1.69468125e-20	5.05772754e-20	5.96878578e-20	8.04212043e-20	-2.07333465e-20
735.583         	1.53915400e+00	7.69577001e-01	7.69577001e-01	3.94653829e-01	2.01656672e-01	1.92997157e-01	4.32975706e-03	-1.69179447e-20	5.05500097e-20	5.95847359e-20	8.03423776e-20	-2.07576417e-20
735.625         	1.53937891e+00	7.69689456e-01	7.69689456e-01	3.95554863e-01	2.02078732e-01	1.93476131e-01	4.30130070e-03	-1.68786443e-20	5.05621351e-20	5.95627812e-20	8.03435257e-20	-2.07807445e-20
735.667         	1.53960788e+00	7.69803942e-01	7.69803942e-01	3.96474594e-01	2.02509371e-01	1.93965223e-01	4.27207379e-03	-1.68406409e-20	5.05714930e-20	5.95369948e-20	8.03399904e-20	-2.08029956e-20
735.708         	1.53982912e+00	7.69914561e-01	7.69914561e-01	3.97427411e-01	2.02955409e-01	1.94472001e-01	4.24170410e-03	-1.68040566e-20	5.05768250e-20	5.95063818e-20	8.03300159e-20	-2.08236341e-20
735.75          	1.54009089e+00	7.70045447e-01	7.70045447e-01	3.98224929e-01	2.03323365e-01	1.94901564e-01	4.21090078e-03	-1.67669905e-20	5.05800317e-20	5.94653430e-20	8.03127032e-20	-2.08473602e-20
735.792         	1.54031376e+00	7.70156882e-01	7.70156882e-01	3.99027863e-01	2.03693444e-01	1.95334419e-01	4.17951265e-03	-1.67151339e-20	5.05876064e-20	5.94244618e-20	8.02998374e-20	-2.08753755e-20
735.833         	1.54052481e+00	7.70262405e-01	7.70262405e-01	3.99799446e-01	2.04047705e-01	1.95751741e-01	4.14798185e-03	-1.66568162e-20	5.06014113e-20	5.93930080e-20	8.02979153e-20	-2.09049074e-20
735.875         	1.54077181e+00	7.70385904e-01	7.70385904e-01	4.00503469e-01	2.04368484e-01	1.96134985e-01	4.11674916e-03	-1.66025560e-20	5.05946091e-20	5.93149579e-20	8.02520880e-20	-2.09371301e-20
735.917         	1.54098242e+00	7.70491211e-01	7.70491211e-01	4.01282444e-01	2.04726892e-01	1.96555552e-01	4.08566979e-03	-1.65522773e-20	5.05706022e-20	5.92066359e-20	8.01739202e-20	-2.09672843e-20
735.958         	1.54122858e+00	7.70614292e-01	7.70614292e-01	4.01924458e-01	2.05015563e-01	1.96908895e-01	4.05333355e-03	-1.64984472e-20	5.05543367e-20	5.91078764e-20	8.01082749e-20	-2.10003985e-20
736             	1.54144516e+00	7.70722579e-01	7.70722579e-01	4.02545307e-01	2.05293160e-01	1.97252147e-01	4.02050611e-03	-1.64463910e-20	5.05350584e-20	5.90051344e-20	8.00376256e-20	-2.10324912e-20
736.042         	1.54165982e+00	7.70829912e-01	7.70829912e-01	4.03204510e-01	2.05589561e-01	1.97614949e-01	3.98730637e-03	-1.63965608e-20	5.05175113e-20	5.89014967e-20	7.99682597e-20	-2.10667630e-20
736.083         	1.54188029e+00	7.70940145e-01	7.70940145e-01	4.03705592e-01	2.05806806e-01	1.97898785e-01	3.95401037e-03	-1.63447700e-20	5.04998024e-20	5.87951124e-20	7.98973587e-20	-2.11022462e-20
736.125         	1.54208656e+00	7.71043282e-01	7.71043282e-01	4.04267827e-01	2.06053759e-01	1.98214069e-01	3.91984499e-03	-1.62929889e-20	5.04809049e-20	5.86898171e-20	7.98258134e-20	-2.11359964e-20
736.167         	1.54232564e+00	7.71162822e-01	7.71162822e-01	4.04845620e-01	2.06308582e-01	1.98537038e-01	3.88577188e-03	-1.62415927e-20	5.04646542e-20	5.85892636e-20	7.97592860e-20	-2.11700224e-20
736.208         	1.54253316e+00	7.71266581e-01	7.71266581e-01	4.05287138e-01	2.06495733e-01	1.98791406e-01	3.85216358e-03	-1.61745098e-20	5.04940764e-20	5.85820548e-20	7.97851038e-20	-2.12030490e-20
736.25          	1.54273070e+00	7.71365349e-01	7.71365349e-01	4.05733510e-01	2.06684443e-01	1.99049067e-01	3.81768805e-03	-1.61086672e-20	5.05181103e-20	5.85645220e-20	7.98003713e-20	-2.12358493e-20
736.292         	1.54294804e+00	7.71474019e-01	7.71474019e-01	4.06147765e-01	2.06856781e-01	1.99290984e-01	3.78289875e-03	-1.60436443e-20	5.05380767e-20	5.85377285e-20	7.98069410e-20	-2.12692125e-20
736.333         	1.54315009e+00	7.71575047e-01	7.71575047e-01	4.06507699e-01	2.07001918e-01	1.99505781e-01	3.74806834e-03	-1.59771108e-20	5.05572312e-20	5.85084054e-20	7.98114339e-20	-2.13030285e-20
736.375         	1.54336276e+00	7.71681378e-01	7.71681378e-01	4.06875422e-01	2.07150881e-01	1.99724541e-01	3.71317010e-03	-1.59106651e-20	5.05733049e-20	5.84722180e-20	7.98094138e-20	-2.13371959e-20
736.417         	1.54357659e+00	7.71788297e-01	7.71788297e-01	4.07193952e-01	2.07275328e-01	1.99918624e-01	3.67835225e-03	-1.58432638e-20	5.05877616e-20	5.84323397e-20	7.98039314e-20	-2.13715917e-20
736.458         	1.54375492e+00	7.71877462e-01	7.71877462e-01	4.07467257e-01	2.07377090e-01	2.00090167e-01	3.64346129e-03	-1.57739131e-20	5.05976407e-20	5.83880619e-20	7.97916716e-20	-2.14036098e-20
736.5           	1.54395480e+00	7.71977399e-01	7.71977399e-01	4.07712350e-01	2.07463832e-01	2.00248518e-01	3.60765727e-03	-1.57045379e-20	5.06064998e-20	5.83393056e-20	7.97761526e-20	-2.14368470e-20
736.542         	1.54416045e+00	7.72080226e-01	7.72080226e-01	4.07870760e-01	2.07506948e-01	2.00363812e-01	3.57156835e-03	-1.56341238e-20	5.06134950e-20	5.82849772e-20	7.97559836e-20	-2.14710064e-20
736.583         	1.54435559e+00	7.72177796e-01	7.72177796e-01	4.08084689e-01	2.07577527e-01	2.00507162e-01	3.53518224e-03	-1.55639154e-20	5.06204207e-20	5.82336289e-20	7.97372351e-20	-2.15036062e-20
736.625         	1.54454686e+00	7.72273428e-01	7.72273428e-01	4.08291292e-01	2.07644092e-01	2.00647200e-01	3.49844631e-03	-1.54930873e-20	5.06258933e-20	5.81800782e-20	7.97159324e-20	-2.15358542e-20
736.667         	1.54473192e+00	7.72365962e-01	7.72365962e-01	4.08367260e-01	2.07645162e-01	2.00722098e-01	3.46153165e-03	-1.54209997e-20	5.06281963e-20	5.81175880e-20	7.96869903e-20	-2.15694023e-20
736.708         	1.54490882e+00	7.72454410e-01	7.72454410e-01	4.08465685e-01	2.07657502e-01	2.00808183e-01	3.42465934e-03	-1.53506162e-20	5.06243122e-20	5.80430502e-20	7.96458373e-20	-2.16027871e-20
736.75          	1.54510119e+00	7.72550597e-01	7.72550597e-01	4.08505040e-01	2.07640075e-01	2.00864965e-01	3.38755488e-03	-1.52807623e-20	5.06178708e-20	5.79613299e-20	7.95985358e-20	-2.16372059e-20
736.792         	1.54528012e+00	7.72640062e-01	7.72640062e-01	4.08477261e-01	2.07588938e-01	2.00888322e-01	3.35030800e-03	-1.52101566e-20	5.06085379e-20	5.78736440e-20	7.95453599e-20	-2.16717158e-20
736.833         	1.54544666e+00	7.72723330e-01	7.72723330e-01	4.08549028e-01	2.07587167e-01	2.00961862e-01	3.31265247e-03	-1.51400966e-20	5.05990464e-20	5.77896683e-20	7.94938806e-20	-2.17042123e-20
736.875         	1.54562864e+00	7.72814322e-01	7.72814322e-01	4.08470250e-01	2.07509700e-01	2.00960551e-01	3.27457451e-03	-1.50657955e-20	5.05911500e-20	5.77056641e-20	7.94439820e-20	-2.17383179e-20
736.917         	1.54579108e+00	7.72895538e-01	7.72895538e-01	4.08411970e-01	2.07442124e-01	2.00969846e-01	3.23613854e-03	-1.49901517e-20	5.05845892e-20	5.76268919e-20	7.93980352e-20	-2.17711433e-20
736.958         	1.54598963e+00	7.72994817e-01	7.72994817e-01	4.08235670e-01	2.07314952e-01	2.00920719e-01	3.19711645e-03	-1.49124018e-20	5.05804854e-20	5.75485391e-20	7.93547550e-20	-2.18062159e-20
737             	1.54613104e+00	7.73065518e-01	7.73065518e-01	4.08100262e-01	2.07207424e-01	2.00892838e-01	3.15729339e-03	-1.48328657e-20	5.05777714e-20	5.74808872e-20	7.93182150e-20	-2.18373278e-20
737.042         	1.54629253e+00	7.73146264e-01	7.73146264e-01	4.07962754e-01	2.07098501e-01	2.00864254e-01	3.11712350e-03	-1.47524903e-20	5.05767629e-20	5.74146886e-20	7.92841072e-20	-2.18694186e-20
737.083         	1.54644643e+00	7.73223213e-01	7.73223213e-01	4.07776175e-01	2.06964993e-01	2.00811182e-01	3.07690505e-03	-1.46703559e-20	5.05753091e-20	5.73493442e-20	7.92499812e-20	-2.19006370e-20
737.125         	1.54659850e+00	7.73299252e-01	7.73299252e-01	4.07572651e-01	2.06822574e-01	2.00750077e-01	3.03624833e-03	-1.45871402e-20	5.05746063e-20	5.72842711e-20	7.92167418e-20	-2.19324707e-20
737.167         	1.54676171e+00	7.73380857e-01	7.73380857e-01	4.07228366e-01	2.06609495e-01	2.00618870e-01	2.99531260e-03	-1.45011074e-20	5.05734484e-20	5.72137819e-20	7.91803394e-20	-2.19665574e-20
737.208         	1.54690546e+00	7.73452730e-01	7.73452730e-01	4.06933929e-01	2.06421160e-01	2.00512769e-01	2.95419505e-03	-1.44156077e-20	5.05715778e-20	5.71451754e-20	7.91441655e-20	-2.19989902e-20
737.25          	1.54705564e+00	7.73527821e-01	7.73527821e-01	4.06521885e-01	2.06173859e-01	2.00348026e-01	2.91291644e-03	-1.43293942e-20	5.05624871e-20	5.70584549e-20	7.90917146e-20	-2.20332596e-20
737.292         	1.54718735e+00	7.73593677e-01	7.73593677e-01	4.06271913e-01	2.06007943e-01	2.00263970e-01	2.87198687e-03	-1.42460880e-20	5.05493125e-20	5.69685697e-20	7.90335974e-20	-2.20650276e-20
737.333         	1.54729895e+00	7.73649477e-01	7.73649477e-01	4.05843383e-01	2.05752641e-01	2.00090741e-01	2.83095001e-03	-1.41540546e-20	5.05421472e-20	5.68902249e-20	7.89872597e-20	-2.20970348e-20
737.375         	1.54745889e+00	7.73729444e-01	7.73729444e-01	4.05396083e-01	2.05487710e-01	1.99908373e-01	2.78966885e-03	-1.40626661e-20	5.05343198e-20	5.68105550e-20	7.89395973e-20	-2.21290423e-20
737.417         	1.54760569e+00	7.73802846e-01	7.73802846e-01	4.04909045e-01	2.05202549e-01	1.99706496e-01	2.74802674e-03	-1.39693742e-20	5.05266610e-20	5.67316405e-20	7.88924813e-20	-2.21608407e-20
737.458         	1.54772625e+00	7.73863126e-01	7.73863126e-01	4.04431692e-01	2.04921679e-01	1.99510013e-01	2.70583282e-03	-1.38723400e-20	5.05219006e-20	5.66605387e-20	7.88521700e-20	-2.21916312e-20
737.5           	1.54785867e+00	7.73929336e-01	7.73929336e-01	4.03930348e-01	2.04628943e-01	1.99301405e-01	2.66376909e-03	-1.37749920e-20	5.05156784e-20	5.65872807e-20	7.88093188e-20	-2.22220381e-20
737.542         	1.54796231e+00	7.73981153e-01	7.73981153e-01	4.03381268e-01	2.04311932e-01	1.99069337e-01	2.62129753e-03	-1.36742941e-20	5.05101703e-20	5.65154450e-20	7.87678928e-20	-2.22524478e-20
737.583         	1.54808451e+00	7.74042257e-01	7.74042257e-01	4.02774890e-01	2.03965731e-01	1.98809159e-01	2.57828587e-03	-1.35742133e-20	5.05096205e-20	5.64497794e-20	7.87345102e-20	-2.22847308e-20
737.625         	1.54817975e+00	7.74089873e-01	7.74089873e-01	4.02145417e-01	2.03607436e-01	1.98537981e-01	2.53472729e-03	-1.34733128e-20	5.05056752e-20	5.63852354e-20	7.86982929e-20	-2.23130575e-20
737.667         	1.54833718e+00	7.74168588e-01	7.74168588e-01	4.01445218e-01	2.03213464e-01	1.98231753e-01	2.49085543e-03	-1.33707499e-20	5.05122593e-20	5.63164632e-20	7.86704909e-20	-2.23540277e-20
737.708         	1.54840319e+00	7.74201594e-01	7.74201594e-01	4.00771740e-01	2.02832459e-01	1.97939282e-01	2.44658842e-03	-1.32676733e-20	5.05032010e-20	5.62516927e-20	7.86290474e-20	-2.23773546e-20
737.75          	1.54848386e+00	7.74241932e-01	7.74241932e-01	4.00122522e-01	2.02463271e-01	1.97659251e-01	2.40201030e-03	-1.31628266e-20	5.05005579e-20	5.61862982e-20	7.85937070e-20	-2.24074089e-20
737.792         	1.54859133e+00	7.74295665e-01	7.74295665e-01	3.99336165e-01	2.02025249e-01	1.97310916e-01	2.35716652e-03	-1.30549929e-20	5.04992774e-20	5.61187132e-20	7.85586340e-20	-2.24399209e-20
737.833         	1.54867544e+00	7.74337721e-01	7.74337721e-01	3.98565668e-01	2.01595224e-01	1.96970444e-01	2.31239015e-03	-1.29451738e-20	5.04962105e-20	5.60499361e-20	7.85211786e-20	-2.24712425e-20
737.875         	1.54876573e+00	7.74382866e-01	7.74382866e-01	3.97751682e-01	2.01143753e-01	1.96607929e-01	2.26791193e-03	-1.28429627e-20	5.04853992e-20	5.59542995e-20	7.84625489e-20	-2.25082494e-20
737.917         	1.54884269e+00	7.74421345e-01	7.74421345e-01	3.96855421e-01	2.00651334e-01	1.96204087e-01	2.22362345e-03	-1.27384262e-20	5.04714249e-20	5.58492356e-20	7.83960427e-20	-2.25468071e-20
737.958         	1.54891498e+00	7.74457491e-01	7.74457491e-01	3.96041266e-01	2.00199943e-01	1.95841323e-01	2.17931038e-03	-1.26325073e-20	5.04565430e-20	5.57461547e-20	7.83296204e-20	-2.25834657e-20
738             	1.54899996e+00	7.74499982e-01	7.74499982e-01	3.95118687e-01	1.99694101e-01	1.95424586e-01	2.13475716e-03	-1.25230755e-20	5.04421061e-20	5.56389459e-20	7.82615790e-20	-2.26226332e-20
738.042         	1.54906765e+00	7.74533827e-01	7.74533827e-01	3.94189521e-01	1.99184796e-01	1.95004725e-01	2.09003531e-03	-1.24071108e-20	5.04251657e-20	5.55200463e-20	7.81851889e-20	-2.26651425e-20
738.083         	1.54913306e+00	7.74566531e-01	7.74566531e-01	3.93189322e-01	1.98639839e-01	1.94549483e-01	2.04517779e-03	-1.22817982e-20	5.04044827e-20	5.53813036e-20	7.80951345e-20	-2.27138309e-20
738.125         	1.54918701e+00	7.74593505e-01	7.74593505e-01	3.92174151e-01	1.98087319e-01	1.94086833e-01	2.00024294e-03	-1.21741964e-20	5.03992306e-20	5.52901691e-20	7.80443151e-20	-2.27541460e-20
738.167         	1.54925155e+00	7.74625777e-01	7.74625777e-01	3.91180766e-01	1.97545537e-01	1.93635229e-01	1.95515423e-03	-1.20802576e-20	5.04093600e-20	5.52411065e-20	7.80299132e-20	-2.27888067e-20
738.208         	1.54929653e+00	7.74648267e-01	7.74648267e-01	3.90101739e-01	1.96960676e-01	1.93141063e-01	1.90980617e-03	-1.19875891e-20	5.04192641e-20	5.51954036e-20	7.80169659e-20	-2.28215623e-20
738.25          	1.54934823e+00	7.74674114e-01	7.74674114e-01	3.88982832e-01	1.96355552e-01	1.92627280e-01	1.86413588e-03	-1.19046154e-20	5.04199934e-20	5.51260046e-20	7.79829957e-20	-2.28569910e-20
738.292         	1.54938570e+00	7.74692850e-01	7.74692850e-01	3.87879524e-01	1.95758163e-01	1.92121361e-01	1.81840075e-03	-1.18276981e-20	5.04143848e-20	5.50443671e-20	7.79365684e-20	-2.28922012e-20
738.333         	1.54942779e+00	7.74713897e-01	7.74713897e-01	3.86703214e-01	1.95124120e-01	1.91579093e-01	1.77251342e-03	-1.17681124e-20	5.03926481e-20	5.49159036e-20	7.78505999e-20	-2.29346963e-20
738.375         	1.54944883e+00	7.74724415e-01	7.74724415e-01	3.85543178e-01	1.94498140e-01	1.91045037e-01	1.72655163e-03	-1.17336545e-20	5.03462827e-20	5.47204052e-20	7.77064853e-20	-2.29860801e-20
738.417         	1.54948368e+00	7.74741838e-01	7.74741838e-01	3.84336632e-01	1.93849024e-01	1.90487607e-01	1.68070850e-03	-1.16965272e-20	5.03023686e-20	5.45323501e-20	7.75685436e-20	-2.30361936e-20
738.458         	1.54950070e+00	7.74750349e-01	7.74750349e-01	3.83148462e-01	1.93208803e-01	1.89939659e-01	1.63457205e-03	-1.16595587e-20	5.02597254e-20	5.43525655e-20	7.74360081e-20	-2.30834426e-20
738.5           	1.54953860e+00	7.74769299e-01	7.74769299e-01	3.81774156e-01	1.92475570e-01	1.89298586e-01	1.58849159e-03	-1.15862514e-20	5.02492694e-20	5.42580790e-20	7.73783088e-20	-2.31202299e-20
738.538         	1.54955287e+00	7.74776437e-01	7.74776437e-01	3.80592596e-01	1.91842354e-01	1.88750241e-01	1.54605655e-03	-1.16005077e-20	5.00295627e-20	5.41023403e-20	7.70807329e-20	-2.29783926e-20
738.577         	1.54956255e+00	7.74781273e-01	7.74781273e-01	3.79308911e-01	1.91157943e-01	1.88150968e-01	1.50348728e-03	-1.15460662e-20	4.99800456e-20	5.40173832e-20	7.69887372e-20	-2.29713540e-20
738.615         	1.54957319e+00	7.74786596e-01	7.74786596e-01	3.78115925e-01	1.90518649e-01	1.87597276e-01	1.46068654e-03	-1.14779348e-20	4.99740451e-20	5.39489022e-20	7.69484962e-20	-2.29995940e-20
738.654         	1.54957913e+00	7.74789566e-01	7.74789566e-01	3.76831381e-01	1.89833322e-01	1.86998060e-01	1.41763086e-03	-1.14101155e-20	4.99688370e-20	5.38792081e-20	7.69084411e-20	-2.30292330e-20
738.692         	1.54957532e+00	7.74787659e-01	7.74787659e-01	3.75522139e-01	1.89135596e-01	1.86386543e-01	1.37452637e-03	-1.13431848e-20	4.99633352e-20	5.38084605e-20	7.68675654e-20	-2.30591050e-20
738.731         	1.54957067e+00	7.74785336e-01	7.74785336e-01	3.74200999e-01	1.88431971e-01	1.85769028e-01	1.33147176e-03	-1.12779515e-20	4.99564015e-20	5.37349673e-20	7.68238851e-20	-2.30889178e-20
738.769         	1.54955589e+00	7.74777946e-01	7.74777946e-01	3.72831827e-01	1.87704224e-01	1.85127603e-01	1.28831071e-03	-1.12126056e-20	4.99500191e-20	5.36623807e-20	7.67812094e-20	-2.31188287e-20
738.808         	1.54956969e+00	7.74784847e-01	7.74784847e-01	3.71438065e-01	1.86964453e-01	1.84473612e-01	1.24542051e-03	-1.11485488e-20	4.99457768e-20	5.35951061e-20	7.67433298e-20	-2.31482237e-20
738.846         	1.54953767e+00	7.74768834e-01	7.74768834e-01	3.70042207e-01	1.86223873e-01	1.83818334e-01	1.20276928e-03	-1.10871909e-20	4.99350132e-20	5.35178079e-20	7.66939172e-20	-2.31761092e-20
738.885         	1.54951497e+00	7.74757487e-01	7.74757487e-01	3.68633378e-01	1.85476822e-01	1.83156556e-01	1.16013341e-03	-1.10249675e-20	4.99276966e-20	5.34463673e-20	7.66508803e-20	-2.32045130e-20
738.923         	1.54949744e+00	7.74748720e-01	7.74748720e-01	3.67157833e-01	1.84696341e-01	1.82461492e-01	1.11742489e-03	-1.09620398e-20	4.99207420e-20	5.33740299e-20	7.66077570e-20	-2.32337271e-20
738.962         	1.54946035e+00	7.74730174e-01	7.74730174e-01	3.65690493e-01	1.83919844e-01	1.81770649e-01	1.07459745e-03	-1.08996427e-20	4.99126857e-20	5.33020516e-20	7.65637115e-20	-2.32616599e-20
739             	1.54944805e+00	7.74724027e-01	7.74724027e-01	3.64164912e-01	1.83114118e-01	1.81050793e-01	1.03166238e-03	-1.08373122e-20	4.99059887e-20	5.32271556e-20	7.65195665e-20	-2.32924110e-20
739.038         	1.54941377e+00	7.74706884e-01	7.74706884e-01	3.62658216e-01	1.82317682e-01	1.80340533e-01	9.88574569e-04	-1.07727171e-20	4.98983875e-20	5.31551120e-20	7.64759435e-20	-2.33208315e-20
739.077         	1.54937510e+00	7.74687549e-01	7.74687549e-01	3.61090772e-01	1.81490691e-01	1.79600081e-01	9.45305019e-04	-1.07065187e-20	4.98887094e-20	5.30750931e-20	7.64262559e-20	-2.33511628e-20
739.115         	1.54932915e+00	7.74664573e-01	7.74664573e-01	3.59530778e-01	1.80667424e-01	1.78863353e-01	9.02035487e-04	-1.06418623e-20	4.98779059e-20	5.29938479e-20	7.63748298e-20	-2.33809820e-20
739.154         	1.54928828e+00	7.74644140e-01	7.74644140e-01	3.57935241e-01	1.79826506e-01	1.78108735e-01	8.58885762e-04	-1.05736275e-20	4.98631741e-20	5.29029106e-20	7.63146294e-20	-2.34117187e-20
739.192         	1.54922789e+00	7.74613943e-01	7.74613943e-01	3.56317361e-01	1.78974570e-01	1.77342791e-01	8.15889237e-04	-1.05030657e-20	4.98465456e-20	5.28091850e-20	7.62511381e-20	-2.34419531e-20
